"id","name","phone","latitude","longitude"
b9f7f815-674b-47c9-bb90-d945cb996c4c,Domino's Pizza,+44 1323 500222,50.8069222,0.2528247
"5e0b7829-0360-4e6d-af26-605ea468cfcd",Subway,+44 1253 394509,53.8287131,-3.0302192
ecb00961-3d32-4d07-bcbb-656a19c5ddcb,Greggs,+44 161 877 0756,53.4660313,-2.3101724
"5a68b4c0-b0e2-44c9-9c36-5449cc9a093e",Bunga Bunga,+44 20 7095 0360,51.478904,-0.170207
"02bb72f2-14d7-4ddc-9c49-cb05cd6f2e78",Tomi's Kitchen,+44 20 8694 9352,51.4786109,-0.0259019
"061b8471-119c-4b25-b62c-edfa442b929d",Greggs Drive Thru,"",55.0399504,-1.5954591
"231e78c8-e598-4abf-9eda-c6113ccf65c5",Costa Coffee,+44 1206 574481,51.8848241,0.8345488
"08742c90-132e-469c-8cd4-ba50868fa575",Subway,+44 1902 672926,52.5418414,-2.1222842
"0b19a934-8632-4f70-8e2a-4a1c73780771",Bold Arms,+44 1704 228192,53.6596592,-2.9629978
a1c915b2-092b-43ab-9106-a9ce26eab570,Pizza Hut,+44 20 7723 8883,51.5234861,-0.1748017
dbb7b2be-da47-4451-bfea-b73006f97c3a,Tasty Pizza House,"",51.5068806,-0.2676379
"62be0cd1-6726-4588-9112-93cb82009604",Clock Tower,"",53.2635298,-2.4999969
b18ca51d-bd6c-4a4d-83ef-f8a1c05c8a81,Cooplands,"",54.6200252,-1.5722558
fa44e5c1-b732-4f8d-9de7-66d02560170a,HFC,"",53.8090499,-1.7685722
c0d7bfbe-4029-4b1b-8d79-37d84440b2ed,Portello Lounge,"",52.9320227,-1.126627
a1534690-566d-4422-a8da-9e566ff9d859,Duru Kebab House,"",51.3731117,0.554039
"23d82dfd-9a32-419f-83f5-872795520a9e",Angus Burgers Limited,"",51.5620248,-0.2823242
"5127ec14-5b98-4ad1-89a8-baf2c5a54d7c",Mcdonalds Drive Thru,"",51.1549202,1.2890922
"411d75c5-4e07-4452-a6a5-f2de9494a764",Mooboo,"",52.6367608,-1.1318434
"795ae377-6bdd-4c95-976b-5b173bffcd50",Caffe Nero,"",53.4589903,-2.2271813
"16bca62e-5d96-4b47-aa46-e35f768b34eb",Costa,"",53.7418918,-2.4819709
b4489f64-7d54-4bdd-a415-5dc5811cc7c9,Pizza Hut,"",53.7990473,-3.0497483
f2bc0ef1-6b89-4aef-bfc4-1e049184658d,King George IV,"",54.3866667,-3.3125
"308a2340-c730-4ca2-bfe0-7ac1d17a4194",The Imperial Tavern,"",52.1939926,-2.2196658
d48085eb-9231-4592-a097-1daa5cb34b7c,KFC,"",51.893683,-2.1289348
c5dd98ec-d3b7-4882-86d3-1dfd7e302f4b,Wagamama,"",51.2747447,0.5218227
"3d45ca18-2e26-4c66-b4b9-3c9435f5b056",Las Iguanas - NEC Birmingham,"",52.44841,-1.7169934
"9ed604fc-8d8c-4ec9-b468-b101e9a865f8",Costa Cafe Bar @ Hadley Learning Community,"",52.7016514,-2.4847569
"1e1fe142-c748-4b73-be0b-8f35a4a68122","Castle Pizza, Kebab, Burger House","",51.3202067,-2.2083987
"652ed393-2197-4656-939b-6ee579e597f5",Queens Head,"",52.690262,-1.27741
"87a55d6a-1159-44ed-a0e1-679716d1e29c",Subway Ltd,"",53.5454608,-0.0131465
"8e7227d2-53bd-4503-9ea1-8e5f3ab8b2c6",KFC,"",54.6554793,-2.7443703
d967ce9e-6252-4bd8-ab0b-72544154bb0f,The Hare and Hounds,"",51.1833884,-0.8232639
d9b17dd1-229f-4ba2-a65c-86a8d560264d,Subway,"",52.450944,-1.725345
bdb4f3f3-1900-4f25-83d5-474d4f082e3f,Wenzels the Bakers Ltd,"",51.5784555,-0.3991181
"55a00cdd-cbfc-4b26-8863-17c341584400",Chilango,"",51.5189323,-0.0772947
"8941c834-eaeb-4013-a25f-7d5ce0e69075",Caffe Pasta,"",50.2152556,-5.4784333
